district,mandal,village,lat,long,date,value
WARANGAL,Sangem,Sangem,17.8844,79.7113,01-08-2021,2.44
WARANGAL,Parvathagiri,Theegarajupally,17.834699,79.7061,01-08-2021,6.7
WARANGAL,Wardhannapet,Wardhannapet,17.773,79.5794,01-08-2021,5.68
WARANGAL,Khila Warangal,Mamnoor,17.90800278,79.59561389,01-08-2021,2
WARANGAL,Warangal,Charbowli,17.981899,79.607,01-08-2021,5.2
HANUMAKONDA,Bheemadevarpalli,Gatla Narsingapur,18.0881,79.3274,01-08-2021,3.15
HANUMAKONDA,Bheemadevarpalli,Kothapally,18.09344444,79.45455278,01-08-2021,4.1
HANUMAKONDA,Bheemadevarpalli,Vangara,18.133888,79.344999,01-08-2021,2.95
HANUMAKONDA,Dharmasagar,Dharmapuri,18.006403,79.437694,01-08-2021,2.56
HANUMAKONDA,Dharmasagar,Narayanagiri,17.9905,79.376899,01-08-2021,2.94
HANUMAKONDA,Velair,Velair,18.08066944,79.3907,01-08-2021,0.04
HANUMAKONDA,Elkathurthy,Elkathurthy,18.103269,79.437198,01-08-2021,9.3
HANUMAKONDA,Hanamkonda,Hanumkonda,18.0008,79.5577,01-08-2021,4.32
HANUMAKONDA,Hasanparthy,Seethampet,18.077599,79.515299,01-08-2021,0.74
HANUMAKONDA,Inavole,Panthini,17.84918889,79.61472222,01-08-2021,3.88
HANUMAKONDA,Inavole,Punnelu,17.87007222,79.59561389,01-08-2021,2.47
HANUMAKONDA,Kamalapur,Kamalapur,18.179399,79.524199,01-08-2021,1.36
HANUMAKONDA,Kamalapur,Shanigaram,18.184083,79.597194,01-08-2021,0.75
HANUMAKONDA,Athmakur,Atmakur,18.0686,79.738,01-08-2021,0.82
HANUMAKONDA,Damera,Damera,18.0308,79.381,01-08-2021,0.22
HANUMAKONDA,Nadikuda,Cherlapally,18.233188,79.608064,01-08-2021,3.35
HANUMAKONDA,Nadikuda,Nadikuda,18.192999,79.6416,01-08-2021,0.56
HANUMAKONDA,Nadikuda,Parkal,18.2016,79.6374,01-08-2021,1.5
WARANGAL,Nellikudur,Annaram shariff,17.4131,79.4117,01-08-2021,5.02
HANUMAKONDA,Shayampet,Pathipaka(Abendent),,,01-08-2021,
YADADRI,Gundala,Ambala,17.494643,79.253042,01-08-2021,5.96
YADADRI,Gundala,Peddapadishala,,,01-08-2021,0.92
YADADRI,Gundala,Velmajala,,,01-08-2021,0.81
YADADRI,Alair,Kolanpaka,17.690896,79.036291,01-08-2021,3.55
YADADRI,Alair,Sarajipet,17.617622,79.118658,01-08-2021,7.77
YADADRI,Atmakur,Chada,17.51638889,79.11277778,01-08-2021,5.82
YADADRI,Atmakur(m),Atmakur,17.465339,79.139056,01-08-2021,10.39
YADADRI,B.Pochampalli,B.Pochampalli,17.336196,78.810768,01-08-2021,3.97
YADADRI,Bhongiri,Bhongiri,17.484698,78.907077,01-08-2021,1.88
YADADRI,Bhongiri,Chandupatla,17.499212,78.97936,01-08-2021,10.13
YADADRI,Bhongiri,Nandanam,17.436592,78.927323,01-08-2021,1.96
YADADRI,Bibinagar,Bibinagar,17.460344,78.801601,01-08-2021,8.71
YADADRI,Bibinagar,Yenkiryal,17.407101,78.768589,01-08-2021,4.46
YADADRI,Choutuppal,D.Malkapur,17.243055,78.847222,01-08-2021,1.74
YADADRI,M.Turkapally,Ch.Laxmapur,17.651268,78.754263,01-08-2021,0.32
YADADRI,Mothukur,Kanchanapalli,17.447357,79.262826,01-08-2021,2.35
YADADRI,Mothukur,Mothukur,17.394263,79.192816,01-08-2021,5.67
YADADRI,Mothukur,Paladugu,17.378081,79.280102,01-08-2021,1.22
YADADRI,Mothukur,Podichedu,17.39083333,79.34083333,01-08-2021,10.55
YADADRI,Rajapet,Bondugala,17.768305,78.9665,01-08-2021,0.65
YADADRI,Rajapet,Kurraram,17.781431,78.933771,01-08-2021,3.4
YADADRI,Rajapet,Raghunadapuram,17.679134,78.94736,01-08-2021,7.44
YADADRI,Rajapet,Rajapet,17.73768,78.927703,01-08-2021,2.57
YADADRI,Rajapet,Somaram,16.68777778,78.80111111,01-08-2021,9.35
YADADRI,Ramannapet,Ramanapet,17.283121,79.095091,01-08-2021,3.56
YADADRI,Ramannapet,Yellanki,17.293818,79.030897,01-08-2021,13.14
YADADRI,Ramannapet,Yennaram,17.318131,79.20265,01-08-2021,1.41
YADADRI,S.Narayanpur,S.Narayanpur,17.144719,78.86001,01-08-2021,12.63
YADADRI,Thurkapally,Gandamalla,17.16694444,79.02,01-08-2021,5.05
YADADRI,Valigonda,Arror,17.386758,79.10801,01-08-2021,1.24
YADADRI,Valigonda,T. somaram,17.399953,78.95229,01-08-2021,2.37
YADADRI,Valigonda,Varkatpally,17.338506,78.932216,01-08-2021,2.35
YADADRI,Valigonda,Vemulakonda,17.347782,79.143433,01-08-2021,0.5
YADADRI,Y.Gutta,Mallapuram,17.633555,78.911638,01-08-2021,3.88
YADADRI,Y.Gutta,Motakondur,,,01-08-2021,12.23
ADILABAD,Adilabad,Adilabad,19.668299,78.5247,01-09-2021,2.65
ADILABAD,Bazarhatnur,Bazarhatnur,19.458888,78.350833,01-09-2021,2.75
ADILABAD,Bela,Chandpally,19.684431,78.848456,01-09-2021,6.8
ADILABAD,Bheempur,Arli,19.83196,78.37931,01-09-2021,6.7
ADILABAD,Bheempur,Bheempur,19.772188,78.417841,01-09-2021,5.02
ADILABAD,Boath,Boath,19.342416,78.316527,01-09-2021,2.45
ADILABAD,Gudihatnoor,Gudihatnoor,19.525555,78.512222,01-09-2021,2.75
ADILABAD,Jainath,Bhoraj,19.739722,78.546472,01-09-2021,3.1
ADILABAD,Jainath,Jainath,19.730555,78.64,01-09-2021,1
ADILABAD,Narnoor,Narnoor,19.495665,78.852654,01-09-2021,0.83
ADILABAD,Neradigonda,Neradigonda,19.29375,78.41216,01-09-2021,1.4
ADILABAD,Talamadugu,Devapur,19.612944,78.463111,01-09-2021,3
ADILABAD,Talamadugu,Talamadugu,19.6334,78.396899,01-09-2021,3.15
ADILABAD,Tamsi,Tamsi,19.6811,78.426799,01-09-2021,1.75
ADILABAD,Utnoor,Utnoor,19.367777,78.782777,01-09-2021,1.5
BHADRADRI,Allapalli,Allapalli,17.82975,80.475008,01-09-2021,3.98
BHADRADRI,Allapalli,Markodu,17.91444,80.507666,01-09-2021,2.87
BHADRADRI,Annapureddypalli,Annapureddypalli,17.355422,80.82226,01-09-2021,13.01
BHADRADRI,Ashwapuram,Ammagaripalli,17.865166,80.85051,01-09-2021,0.65
BHADRADRI,Ashwapuram,Aswapuram,17.847626,80.803745,01-09-2021,4.77
BHADRADRI,Ashwapuram,Aswapuram,17.835944,80.825667,01-09-2021,2.93
BHADRADRI,Ashwapuram,ASWARAOPET (D),17.243444,81.109888,01-09-2021,31.32
BHADRADRI,Aswaraopet (S),Aswaraopet (S),17.244199,81.110599,01-09-2021,31.26
BHADRADRI,Aswaraopeta,Duradapadu,17.43166,81.090311,01-09-2021,3.43
BHADRADRI,Aswaraopeta,Gummadivalli,17.416861,81.178305,01-09-2021,1.28
BHADRADRI,Aswaraopeta,NANDIPADU,17.455835,81.128705,01-09-2021,0.79
BHADRADRI,Aswaraopeta,Vinayakapuram,17.34561,81.12147,01-09-2021,7.32
BHADRADRI,Bhadrachalam,Bhadrachalam,17.666775,80.900922,01-09-2021,2.55
BHADRADRI,Burgampad,Krishnasagar,17.709524,80.811524,01-09-2021,3.44
BHADRADRI,Burgampad,M.Banjara,17.6447,80.7911,01-09-2021,1.76
BHADRADRI,Chandrugonda,Cherla,18.07449,80.83124,01-09-2021,0.43
BHADRADRI,Chandrugonda,Maddukuru,17.356111,80.675527,01-09-2021,19.32
BHADRADRI,Chandrugonda,Ravikampadu,17.3986,80.6106,01-09-2021,3.86
BHADRADRI,Cherla,Chinmedisileru,18.061388,80.853833,01-09-2021,3.18
BHADRADRI,Chunchupalli,Chunchupalli,17.536377,80.612734,01-09-2021,1.1
BHADRADRI,Dammapeta,Malkaram,17.310587,81.038879,01-09-2021,8.97
BHADRADRI,Dammapeta,Mandalapalli,17.235972,81.008986,01-09-2021,40.79
BHADRADRI,Dammapeta,Patwarigudem,17.346638,80.9629722,01-09-2021,11.1
BHADRADRI,Dummugudem,Bandirevu,17.921194,80.9155,01-09-2021,1.78
BHADRADRI,Dummugudem,Dummugudem,17.8523,80.8937,01-09-2021,0.42
BHADRADRI,Gundala,Gundala,17.906,80.33055,01-09-2021,1.9
BHADRADRI,Gundala,Kanchanapalli,17.792225,80.42243,01-09-2021,1.25
BHADRADRI,Gundala,Mamakannu,17.865819,80.412727,01-09-2021,5.72
BHADRADRI,Gundala,Sainapalli,17.95777,80.34505,01-09-2021,1.83
BHADRADRI,Gundala,Settupalli,17.810477,80.303583,01-09-2021,0
BHADRADRI,Julurpadu,P. Narsapuram,17.44733,80.526444,01-09-2021,7.55
BHADRADRI,Julurpadu,Papakollu,17.4183,80.4828,01-09-2021,1.5
BHADRADRI,Kalvala nagaram*,karakagudem,18.014193,80.619051,01-09-2021,1.82
BHADRADRI,Karakagudem,Karakagudem,18.034655,80.568147,01-09-2021,0.93
BHADRADRI,Kothagudem,Kothagudem,17.544858,80.61844,01-09-2021,18.47
BHADRADRI,Laxmidevipalli,Bangaruchelka,17.756305,80.602444,01-09-2021,0.72
BHADRADRI,Laxmidevipalli,Laxmidevipalli,17.563756,80.624863,01-09-2021,2.86
BHADRADRI,Manuguru,Manuguru,17.955072,80.83008,01-09-2021,1.33
BHADRADRI,Manuguru,Pagideru,17.970111,80.73386,01-09-2021,0.75
BHADRADRI,Mulakalapalli,Mulakalapalli (D),17.5036,80.831899,01-09-2021,4.46
BHADRADRI,Mulakalapalli,MULAKALAPALLI (S),17.419666,80.481383,01-09-2021,4.84
BHADRADRI,Mulakalapalli,N. Jaganadhapuram,17.4343055,80.86475,01-09-2021,5
BHADRADRI,Mulakalapalli,Pusugudem            (Pakeer thanda),17.541869,80.763222,01-09-2021,0.56
BHADRADRI,Mulakalapalli,Thimmampet,17.541769,80.9327222,01-09-2021,2.46
BHADRADRI,Palwancha,Danthalaboru,17.586194,80.839666,01-09-2021,2.97
BHADRADRI,Palwancha,Pathapalwancha,17.540083,80.503527,01-09-2021,2.07
BHADRADRI,Palwancha,REGELLA,17.949174,80.576312,01-09-2021,0.88
BHADRADRI,Palwancha,Ulavanoor,17.780799,80.679199,01-09-2021,2.19
BHADRADRI,Palwancha,Yanmbailu,17.678111,80.663944,01-09-2021,2.56
BHADRADRI,Pinapaka,Dugenepalli,18.12886,80.64669,01-09-2021,4.38
BHADRADRI,Pinapaka,Potlapalli ,18.038255,80.684305,01-09-2021,4.12
BHADRADRI,Sujathanagar,Sarvaram (Gudithanda),17.5277166,80.58608,01-09-2021,1.97
BHADRADRI,Sujathanagar,Sujathanagar,17.48378,80.57759,01-09-2021,3.39
BHADRADRI,Tekulapalli,Bethampudi,17.564333,80.449277,01-09-2021,4.45
BHADRADRI,Tekulapalli,Bodu,17.674399,80.443599,01-09-2021,2.91
BHADRADRI,Tekulapalli,Mutyalampadu,17.540083,80.503522,01-09-2021,3.26
BHADRADRI,Tekulapalli,Sulanagar,17.543558,80.501917,01-09-2021,0.64
BHADRADRI,Yellandu,Komararam,17.707922,80.317501,01-09-2021,0.58
BHADRADRI,Yellandu,Narayanapuram D,17.5125,80.374999,01-09-2021,1.94
BHADRADRI,Yellandu,NARAYANAPURAM S,17.51269,80.37816,01-09-2021,1.94
BHADRADRI,Yellandu,Rompedu,17.647382,80.299749,01-09-2021,1.38
BHADRADRI,Yellandu,Sudimalla,17.589836,80.354077,01-09-2021,1.18
BHUPALPALLY,Bhupalpally,Bhupalpally,18.441128,79.876922,01-09-2021,3.14
BHUPALPALLY,Bhupalpally,Gudadpally,18.389256,79.8072,01-09-2021,4.11
BHUPALPALLY,Bhupalpally,Nandigama,18.46163889,80.08775,01-09-2021,1.1
BHUPALPALLY,Chityala,Chityala,18.337481,79.671932,01-09-2021,1.69
BHUPALPALLY,Chityala,Jadalpet,18.383433,79.736111,01-09-2021,1.97
BHUPALPALLY,Ghanpur Mulug,Chelpur(D),18.37641667,79.83125,01-09-2021,3.93
BHUPALPALLY,Ghanpur Mulug,Chelpur(S),18.375514,79.835062,01-09-2021,3.21
BHUPALPALLY,Ghanpur Mulug,Velthurlapally,18.29822222,79.89383333,01-09-2021,0.76
BHUPALPALLY,Kataram,Jadaraopet,18.69579,79.883779,01-09-2021,11.69
BHUPALPALLY,Kataram,Medipally,18.550111,79.923666,01-09-2021,13.81
BHUPALPALLY,Kataram,Regulagudem,18.623722,79.868777,01-09-2021,34.36
BHUPALPALLY,Kataram,Shankarampally 125(D),18.603804,79.898529,01-09-2021,15.46
BHUPALPALLY,Kataram,Shankarampally 47,18.61308333,79.88513889,01-09-2021,14.28
BHUPALPALLY,Maha Mutharam,Stambampally,18.563899,79.9927,01-09-2021,0.87
BHUPALPALLY,Maha Mutharam,Yatnaram,18.573833,80.152333,01-09-2021,2.84
BHUPALPALLY,Mahadevpur,Ambatipalli,18.695678,80.061858,01-09-2021,18.12
BHUPALPALLY,Mahadevpur,Annaram,18.762444,79.843138,01-09-2021,14.69
BHUPALPALLY,Mahadevpur,Kaleswaram,18.803055,79.905444,01-09-2021,8.26
BHUPALPALLY,Mahadevpur,Mahadevpur -125D,18.72627778,79.97925,01-09-2021,9.12
BHUPALPALLY,Mahadevpur,Mahadevpur 199D,18.72627778,79.97925,01-09-2021,8.39
BHUPALPALLY,Mahadevpur,Mahadevpur 75NC,18.799999,79.916666,01-09-2021,10.61
BHUPALPALLY,Malhar Rao,Mallaram,18.556805,79.785777,01-09-2021,3.42
BHUPALPALLY,Mogullapalli,Aknepally,18.3631,79.6103,01-09-2021,1.82
BHUPALPALLY,Mogullapalli,Rangapur,18.27063889,79.68827778,01-09-2021,3.2
BHUPALPALLY,Palimela,Kamanpally,18.625166,80.245666,01-09-2021,0.93
BHUPALPALLY,Palimela,Lenkalagadda,18.674833,80.129555,01-09-2021,7.24
BHUPALPALLY,Palimela,Sarvaipet,18.683222,80.238166,01-09-2021,9.28
BHUPALPALLY,Regonda,Gorikothapally,18.179599,79.814499,01-09-2021,3.17
BHUPALPALLY,Regonda,Regonda,18.239999,79.7775,01-09-2021,2.89
BHUPALPALLY,Tekumatla,Ramakrishnapuram,18.419,79.630499,01-09-2021,2.48
HYDERABAD,Ameerpet,"DIRECTOR WOMEN AND CHILD WELFARE, YOUSUFGUDA",17.262,78.262,01-09-2021,
HYDERABAD,Ameerpet,S.R.Nagar,17.264,78.262,01-09-2021,12.5
HYDERABAD,Ameerpet,"STDC Chest Hospital, Erragadda",17.264,78.264,01-09-2021,7.2
HYDERABAD,Asifnagar,"Govt. Polytechnic, Masab Tank.",17.241,78.271,01-09-2021,2.95
HYDERABAD,Asifnagar,Himayanagar,17.235,78.265,01-09-2021,1.6
HYDERABAD,Asifnagar,Kulsanapur,17.223,78.203,01-09-2021,2.18
HYDERABAD,Bandlaguda,Chandraingutta,17.195,78.29,01-09-2021,7.91
HYDERABAD,Bhadurpura,Bahadurpura,17.21,78.273,01-09-2021,1.05
HYDERABAD,Charminar,Darul Shifa,17.222,78.295,01-09-2021,3.58
HYDERABAD,Himayathnagar,"Fever Hospital, Nallakunta",17.235,78.3,01-09-2021,4.48
HYDERABAD,Himayathnagar,Indira Park,17.256,78.283,01-09-2021,1.87
HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",17.243,78.274,01-09-2021,4.26
HYDERABAD,Khairathabad,"CME premises, Chinthalbasti",17.325,78.272,01-09-2021,4.55
HYDERABAD,Khairathabad,Khairathabad,,,01-09-2021,
HYDERABAD,Khairathabad,T.S..Secretariat,17.243,78.281,01-09-2021,
HYDERABAD,Maredpally,"Govt.Jr.College,West Maredpally",17.264,78.292,01-09-2021,2.48
HYDERABAD,Maredpally,Maredpally(s),17.264,78.303,01-09-2021,7.13
HYDERABAD,Musheerabad,Musheerabad,17.253,78.302,01-09-2021,4.61
HYDERABAD,Nampally,Nampally,17.252,78.286,01-09-2021,1.21
HYDERABAD,Saidabad,Juvinile home,17.102,78.172,01-09-2021,1.24
HYDERABAD,Secunderabad ,"Sanjeevaiah Park, Hussian Sagar.",17.295,78.272,01-09-2021,1.1
HYDERABAD,Shaikpet,Shaikpet,17.253,78.265,01-09-2021,
HYDERABAD,Shaikpet,"Vengal Rao Park, Srinagar colony",,,01-09-2021,2.31
HYDERABAD,Tirmalgiri,"NIMH,Hasmathpet",17.281,78.292,01-09-2021,4.05
JAGITYAL,Beerpur,Kandlapalle,19.027722,78.961055,01-09-2021,0.66
JAGITYAL,Dharmapuri,Dharmapuri,18.946944,79.101944,01-09-2021,3.95
JAGITYAL,Dharmapuri,Jaina,19.00419,79.0429,01-09-2021,3.71
JAGITYAL,Gollapalli,Gollapalli,18.7906,79.0522,01-09-2021,3.11
JAGITYAL,Ibrahimpatnam,Ibrahimpatnam,18.898611,78.579444,01-09-2021,1.58
JAGITYAL,Jagityal,Jagityal,18.46311,78.54365,01-09-2021,3.07
JAGITYAL,Jagityal,Morapally,18.49379,78.51353,01-09-2021,0.56
JAGITYAL,Kathalapur,Kathalapur,18.752777,78.689722,01-09-2021,1.2
JAGITYAL,Kodimal,Chepial,18.624722,78.935833,01-09-2021,3.87
JAGITYAL,Korutla,Ilapur,18.8561,78.7039,01-09-2021,2.24
JAGITYAL,Korutla,Korutla,18.818611,78.706388,01-09-2021,3.06
JAGITYAL,Mallapur,Mallapur,18.993948,78.770044,01-09-2021,2.39
JAGITYAL,Mallapur,VV Raopet,18.9647,78.706399,01-09-2021,2.24
JAGITYAL,Mallial,Nukapalli,18.709399,78.922199,01-09-2021,2.03
JAGITYAL,Medipally,Desaipet,18.4223,78.45427,01-09-2021,1.14
JAGITYAL,Medipally,Katlakunta,18.843888,78.813333,01-09-2021,0.72
JAGITYAL,Medipally,Rangapur,18.758416,78.792333,01-09-2021,1.65
JAGITYAL,Metpalli,Metpalli,18.847777,78.620555,01-09-2021,
JAGITYAL,Metpalli,Atmakur,18.752194,78.620111,01-09-2021,4.19
JAGITYAL,Metpalli,Bandalingapur,18.830899,78.5853,01-09-2021,1.94
JAGITYAL,Metpalli,Metla Chittapur,18.781131,78.588005,01-09-2021,0.91
JAGITYAL,Pegadapalli,Pegadapalli,18.706388,79.064444,01-09-2021,1.43
JAGITYAL,Raikal,Bornapally,19.026499,78.8235,01-09-2021,0.86
JAGITYAL,Raikal,Itikyal,18.9192,78.760618,01-09-2021,1.03
JAGITYAL,Raikal,Raikal,18.910338,78.802852,01-09-2021,0.88
JAGITYAL,Raikal,Vodde lingapur,18.959166,78.837222,01-09-2021,0.7
JAGITYAL,Sarangapur,Rachapalli,18.931444,78.931444,01-09-2021,2
JAGITYAL,Sarangapur,Sarangapur,18.929722,78.958055,01-09-2021,2.48
